# Session 13 evidence harvest (transcribed verbatim from Wikidata SPARQL results, 2026-09-06)
# columns: qid  tag  value
# tags: S = source named in the reference of the P569 (date of birth) statement
#       U = reference URL (pr:P854) attached to the P569 statement
#       T = member of sports team (P54) label, English
#       X = X/Twitter handle (P2002), K = TikTok handle (P7085), F = Facebook username (P2013), Y = YouTube channel ID (P2397)
Q112112713	U	https://haok-mladost.hr/index.php?rubrika=igrac&obrazac=1&id=7123
Q112112713	U	https://en.volleyballworld.com/volleyball/competitions/women-worldchampionship-2022/players/189435
Q127888910	U	https://www.eurosport.de/olympia/athleten/profil/giovannini-gaia-1969716/
Q135219521	U	https://women.volleybox.net/marija-vrban-p16608/clubs
Q135219922	U	https://women.volleybox.net/rita-bogati-pantelic-p71369/clubs
Q116135233	U	http://www.svf.sk/sk/reprezentacia/zeny/repre/blokar/tereza-hrusecka
Q108045390	U	https://women.volleybox.net/darya-vakulka-p17160/clubs
Q115934289	U	https://bvf.by/player/lebedkina-kseniya/
Q135117299	U	https://www.dscvolley.de/kanadische-mittelblockerin-amanda-siksna-verstaerkt-das-team/
Q108776654	U	https://www.vleague.jp/women/player_detail/4226
